timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2021-01-26 03:57:13,5.712,,112,,0.0,,
2021-01-26 03:57:14,5.661,28.0,112,,5.8,,8.0
2021-01-26 03:57:15,5.472,36.0,112,,12.31,,37.0
2021-01-26 03:57:16,5.499,60.0,112,,16.78,,71.0
2021-01-26 03:57:17,5.498,67.0,112,,23.04,,73.0
2021-01-26 03:57:18,5.518,67.0,112,,28.52,,59.0
2021-01-26 03:57:19,5.604,53.0,112,,33.85,,45.0
2021-01-26 03:57:20,5.435,36.0,107,,39.15,,31.0
2021-01-26 03:57:21,5.324,19.0,106,,43.81,,17.0
2021-01-26 03:57:22,5.185,3.0,107,,49.86,,0.0
2021-01-26 03:57:23,5.099,0.0,107,,54.61,,0.0
2021-01-26 03:57:24,5.001,0.0,107,,59.2,,0.0
2021-01-26 03:57:25,4.902,0.0,108,,64.79,,0.0
2021-01-26 03:57:26,4.833,0.0,108,,69.09,,0.0
2021-01-26 03:57:27,4.721,0.0,108,,74.03,,0.0
2021-01-26 03:57:28,4.618,3.0,109,,78.31,,0.0
2021-01-26 03:57:29,4.767,40.0,109,,83.28,,80.0
2021-01-26 03:57:30,4.891,59.0,107,,88.32,,104.0
2021-01-26 03:57:31,4.967,59.0,107,,93.45,,90.0
2021-01-26 03:57:32,5.059,44.0,107,,98.38,,67.0
2021-01-26 03:57:33,5.078,29.0,107,,103.26,,44.0
2021-01-26 03:57:34,4.977,14.0,107,,108.45,,21.0
2021-01-26 03:57:35,4.91,0.0,107,,113.78,,0.0
2021-01-26 03:57:36,4.946,0.0,107,,118.22,,0.0
2021-01-26 03:57:37,4.967,0.0,106,,123.34,,0.0
2021-01-26 03:57:38,4.941,0.0,105,,128.37,,0.0
2021-01-26 03:57:39,4.883,0.0,103,,133.14,,0.0
2021-01-26 03:57:40,4.779,0.0,101,,137.43,,0.0
2021-01-26 03:57:41,4.652,0.0,99,,142.78,,0.0
2021-01-26 03:57:42,4.549,0.0,98,,147.06,,0.0
2021-01-26 03:57:43,4.389,0.0,98,,151.33,,0.0
2021-01-26 03:57:44,4.172,0.0,97,,155.31,,0.0
2021-01-26 03:57:45,3.377,0.0,96,,158.15,,0.0
2021-01-26 03:57:46,2.429,0.0,96,,159.96,,0.0
2021-01-26 03:57:47,1.685,0.0,96,,161.04,,0.0
2021-01-26 03:57:48,1.125,0.0,96,,161.04,,0.0
2021-01-26 03:57:49,0.565,0.0,98,,161.04,,0.0
2021-01-26 03:58:50,2.581,0.0,93,14.0,162.24,787.5999999999999,0.0
2021-01-26 03:58:51,2.693,0.0,95,14.0,164.95,787.5999999999999,0.0
2021-01-26 03:58:52,3.318,17.0,97,14.0,168.48,787.4000000000001,107.0
2021-01-26 03:58:53,3.894,47.0,100,14.0,172.59,787.4000000000001,192.0
2021-01-26 03:58:54,4.232,47.0,104,14.0,176.95,787.2,142.0
2021-01-26 03:58:55,4.622,40.0,108,14.0,181.71,786.8,150.0
2021-01-26 03:58:56,5.191,58.0,108,14.0,187.08,786.8,352.0
2021-01-26 03:58:57,5.759,74.0,111,14.0,193.0,786.5999999999999,298.0
2021-01-26 03:58:58,6.273,77.0,112,14.0,199.42,786.4000000000001,273.0
2021-01-26 03:58:59,6.64,76.0,115,14.0,206.2,786.2,360.0
2021-01-26 03:59:00,7.358,79.0,117,14.0,211.05,786.2,384.0
2021-01-26 03:59:01,7.818,81.0,120,14.0,219.26,786.0,365.0
