timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2021-03-14 00:19:26,7.297,96,123,20,7.0,834.8,91.0
2021-03-14 00:19:27,6.858,94,123,20,13.68,834.5999999999999,103.0
2021-03-14 00:19:28,6.662,95,123,20,20.83,834.5999999999999,117.0
2021-03-14 00:19:29,7.343,95,123,19,28.34,834.5999999999999,125.0
2021-03-14 00:19:30,7.754,98,123,19,36.35,834.5999999999999,101.0
2021-03-14 00:19:31,7.698,98,124,19,57.45,834.5999999999999,82.0
2021-03-14 00:19:32,7.791,99,124,19,66.82,834.4000000000001,81.0
2021-03-14 00:19:33,7.912,99,125,19,75.33,834.4000000000001,81.0
2021-03-14 00:19:34,7.735,46,125,19,83.5,834.2,21.0
2021-03-14 00:19:35,7.614,96,125,19,91.34,834.2,82.0
2021-03-14 00:19:36,7.716,98,125,19,99.09,834.2,82.0
2021-03-14 00:19:37,7.651,98,125,19,106.88,834.0,79.0
2021-03-14 00:19:38,7.791,95,125,19,114.67,834.0,84.0
2021-03-14 00:19:39,7.623,97,124,19,122.38,834.0,100.0
2021-03-14 00:19:40,7.838,100,123,19,130.2,833.8,102.0
2021-03-14 00:19:41,7.866,99,122,19,138.11,833.8,84.0
2021-03-14 00:19:42,7.95,98,121,19,146.07,833.8,95.0
2021-03-14 00:19:43,7.978,101,120,19,154.12,833.8,110.0
2021-03-14 00:19:44,8.062,101,120,19,162.18,833.5999999999999,109.0
2021-03-14 00:19:45,7.996,101,120,19,170.34,833.5999999999999,100.0
2021-03-14 00:19:46,8.108,103,120,18,178.5,833.4000000000001,78.0
2021-03-14 00:19:47,8.108,102,120,18,186.72,833.2,78.0
2021-03-14 00:19:48,7.959,102,119,18,194.84,833.0,74.0
2021-03-14 00:19:49,8.062,101,119,18,202.96,833.0,69.0
2021-03-14 00:19:50,8.146,100,119,18,211.29,833.0,68.0
2021-03-14 00:19:51,8.118,100,118,18,219.57,833.0,66.0
2021-03-14 00:19:52,8.136,100,117,18,227.85,833.0,58.0
2021-03-14 00:19:53,7.884,100,117,18,236.02,833.0,55.0
2021-03-14 00:19:54,7.791,0,116,18,244.03,833.0,18.0
2021-03-14 00:19:55,7.063,0,116,18,251.55,833.0,0.0
2021-03-14 00:19:56,6.233,0,114,18,258.22,832.8,0.0
2021-03-14 00:19:57,5.953,0,111,18,264.44,832.8,0.0
