timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2019-08-03 06:45:52,0.0,,,17,0.0,193.60000000000002,
2019-08-03 06:45:53,0.0,,,17,8.68,193.60000000000002,
2019-08-03 06:45:54,5.039,,,17,8.68,193.39999999999998,
2019-08-03 06:45:55,5.311,,115.0,17,13.47,193.60000000000002,0.0
2019-08-03 06:45:56,5.311,84.0,115.0,17,18.78,193.79999999999995,281.0
2019-08-03 06:45:57,5.814,90.0,115.0,17,24.59,193.39999999999998,203.0
2019-08-03 06:45:58,5.944,98.0,116.0,17,30.53,193.20000000000005,524.0
2019-08-03 06:45:59,6.248,98.0,118.0,17,36.78,193.39999999999998,375.0
2019-08-03 06:46:00,6.962,79.0,119.0,17,43.75,193.39999999999998,375.0
2019-08-03 06:46:01,7.39,79.0,122.0,17,51.13,193.39999999999998,370.0
2019-08-03 06:46:02,8.099,88.0,124.0,17,59.23,193.20000000000005,370.0
2019-08-03 06:46:03,8.584,89.0,127.0,17,67.82,193.20000000000005,251.0
2019-08-03 06:46:04,8.65,91.0,129.0,17,76.47,193.20000000000005,329.0
2019-08-03 06:46:05,8.79,91.0,131.0,17,85.26,193.39999999999998,266.0
2019-08-03 06:46:06,9.004,94.0,133.0,17,94.26,193.39999999999998,266.0
2019-08-03 06:46:07,9.163,94.0,134.0,17,103.42,193.39999999999998,363.0
2019-08-03 06:46:08,9.181,97.0,135.0,17,112.6,193.39999999999998,363.0
2019-08-03 06:46:09,9.433,97.0,137.0,17,122.04,193.39999999999998,207.0
2019-08-03 06:46:10,9.685,100.0,137.0,17,131.73,193.39999999999998,207.0
2019-08-03 06:46:11,9.685,100.0,139.0,17,141.41,193.39999999999998,241.0
2019-08-03 06:46:12,9.779,101.0,141.0,17,151.2,193.39999999999998,316.0
2019-08-03 06:46:13,9.816,101.0,143.0,17,161.0,193.39999999999998,238.0
2019-08-03 06:46:14,9.853,102.0,144.0,17,170.86,193.60000000000002,238.0
2019-08-03 06:46:15,9.853,102.0,145.0,17,180.72,193.60000000000002,199.0
2019-08-03 06:46:16,9.9,102.0,146.0,17,190.61,193.60000000000002,193.0
2019-08-03 06:46:17,9.9,102.0,147.0,17,200.51,193.60000000000002,217.0
2019-08-03 06:46:18,9.947,103.0,148.0,17,210.46,193.79999999999995,217.0
2019-08-03 06:46:19,10.04,104.0,149.0,17,220.5,193.79999999999995,188.0
2019-08-03 06:46:20,10.087,104.0,149.0,17,230.58,193.79999999999995,167.0
2019-08-03 06:46:21,10.18,105.0,149.0,17,240.76,193.79999999999995,181.0
2019-08-03 06:46:22,10.18,106.0,150.0,17,250.94,193.79999999999995,330.0
2019-08-03 06:46:23,10.273,109.0,151.0,17,261.21,193.79999999999995,316.0
2019-08-03 06:46:24,10.506,110.0,151.0,17,271.72,193.79999999999995,165.0
2019-08-03 06:46:25,10.712,106.0,151.0,17,282.43,193.60000000000002,175.0
2019-08-03 06:46:26,10.852,100.0,152.0,17,293.28,193.60000000000002,138.0
2019-08-03 06:46:27,10.852,99.0,151.0,17,304.14,193.60000000000002,122.0
2019-08-03 06:46:28,10.768,99.0,153.0,17,314.91,193.60000000000002,198.0
2019-08-03 06:46:29,10.768,100.0,153.0,17,325.67,193.60000000000002,217.0
2019-08-03 06:46:30,10.805,101.0,154.0,17,336.48,193.39999999999998,169.0
2019-08-03 06:46:31,10.982,101.0,154.0,17,347.46,193.39999999999998,188.0
2019-08-03 06:46:32,11.038,103.0,155.0,17,358.5,193.20000000000005,188.0
2019-08-03 06:46:33,11.15,103.0,155.0,17,369.65,193.20000000000005,144.0
2019-08-03 06:46:34,11.15,103.0,155.0,17,380.81,193.0,148.0
2019-08-03 06:46:35,11.178,104.0,155.0,17,391.99,193.0,205.0
2019-08-03 06:46:36,11.234,105.0,156.0,17,403.22,193.0,248.0
2019-08-03 06:46:37,11.29,106.0,156.0,17,414.5,193.0,374.0
2019-08-03 06:46:38,11.467,107.0,156.0,17,425.97,192.79999999999995,180.0
2019-08-03 06:46:39,11.589,107.0,156.0,17,437.56,192.79999999999995,113.0
2019-08-03 06:46:40,11.589,106.0,155.0,17,449.14,192.60000000000002,118.0
2019-08-03 06:46:41,11.533,106.0,154.0,17,460.68,192.60000000000002,240.0
